,Alpha,Guarantee,Signaler1,Signaler2,Upm,Us1,Us2,Xreal
1831,0.8722049557960215,0.7994657967356623,-0.15,0.15,-0.0052909852608082385,-0.005969237542700473,-0.049612732978916003,-0.07273915906035922
1832,0.8696177161109934,0.7998140015008494,-0.05,0.05,-0.004872558573374432,-0.0003921871123600311,-0.014352930034388834,-0.06980371461014401
1833,0.8696177161109934,0.7999412168932011,-0.05,0.15,-0.004854814543247009,-0.00038716462146778035,-0.048257764308584694,-0.06967649921779229
1834,0.8696177161109934,0.800073602241565,-0.15,0.05,-0.004836383773884021,-0.006473149613055506,-0.014290795160826859,-0.06954411386942838
1835,0.8696177161109934,0.7996969731132114,-0.15,0.15,-0.004888910301361874,-0.006412687402027288,-0.04836513320069646,-0.06992074299778195
1836,0.8477527092229618,0.8000316915470931,-0.05,0.05,-0.0022772955280205703,-5.193760433703047e-06,-0.009549397295607437,-0.04772101767586867
1837,0.8477527092229618,0.8000825064340354,-0.05,0.15,-0.0022724482339373576,-5.4279550447267665e-06,-0.03907350907061525,-0.04767020278892631
1838,0.8477527092229618,0.8004054192754847,-0.15,0.05,-0.002241765865370462,-0.010537578881127344,-0.009476494860118168,-0.047347289947477056
1839,0.8477527092229618,0.8002755836975813,-0.15,0.15,-0.0022540774481527286,-0.010510939790538604,-0.03899721510576685,-0.047477125525380415
1840,0.880542997228299,0.8000511597763502,-0.05,0.05,-0.006478935896390942,-0.0009297521511960653,-0.017028119641585817,-0.08049183745194877
1841,0.880542997228299,0.8003666051879611,-0.05,0.15,-0.0064282538406059565,-0.0009106146365721675,-0.05298117145270732,-0.08017639204033788
1842,0.880542997228299,0.7998916813257034,-0.15,0.05,-0.006504634756820262,-0.0048092399860415955,-0.017069766347079816,-0.08065131590259556
1843,0.880542997228299,0.7998401208031548,-0.15,0.15,-0.006512954263292092,-0.004802091335748838,-0.05322381719083534,-0.08070287642514418
1844,0.8376327462067625,0.8001494333867659,-0.05,0.05,-0.0014049987399617227,-0.0001566674579620611,-0.007653330021961385,-0.03748331281999662
1845,0.8376327462067625,0.7993025799913624,-0.05,0.15,-0.0014692016421001982,-0.00013618502056018963,-0.03546825150672022,-0.038330166215400086
1846,0.8376327462067625,0.8003301448087059,-0.15,0.05,-0.0013914840710622968,-0.012700703651645306,-0.007621744210867961,-0.037302601398056634
1847,0.8376327462067625,0.7997551895857209,-0.15,0.15,-0.0014347092955802154,-0.012571442309267721,-0.035297976281892705,-0.03787755662104164
1848,0.7859479315431056,0.8000897923782078,-0.05,0.05,-0.00019999222787939636,-0.0041141783113896125,-0.0012858061443691805,0.01414186083510216
1849,0.7859479315431056,0.799830726396213,-0.05,0.15,-0.00019273199293346515,-0.0040810114782442045,-0.018527893537001246,0.013882794853107394
1850,0.7859479315431056,0.8000109798980011,-0.15,0.05,-0.00019776932903212816,-0.026916683835500766,-0.0012914644935425816,0.014063048354895469
1851,0.7859479315431056,0.8000359311243017,-0.15,0.15,-0.00019847173219978174,-0.026924871606558612,-0.018472071857840947,0.014087999581196109
1852,0.6816488829023023,0.6816488829023023,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1853,0.6816488829023023,0.6816488829023023,-0.05,0.15,-0.0,-0.0025000000000000005,-0.0225,0.0
1854,0.6816488829023023,0.8003593442954344,-0.15,0.05,-0.014092173644170314,-0.07220531206210996,-0.0047211275048571,0.11871046139313213
1855,0.6816488829023023,0.8002583054761128,-0.15,0.15,-0.01406819512329274,-0.07215102189543589,-0.0009853683511495998,0.11860942257381046
1856,0.8253130754636125,0.7997664946881223,-0.05,0.05,-0.0006526277893186462,-0.000597969711769625,-0.005707285866867668,-0.025546580775490213
1857,0.8253130754636125,0.8001851286417053,-0.05,0.15,-0.0006314137114845972,-0.0006186190292938752,-0.030669797758056762,-0.02512794682190722
1858,0.8253130754636125,0.8001129235582763,-0.15,0.05,-0.0006350476560520197,-0.015575002084451159,-0.00565506284658564,-0.0252001519053362
1859,0.8253130754636125,0.7998835323665687,-0.15,0.15,-0.0006466616621244088,-0.015517798733011262,-0.03077552459123755,-0.025429543097043816
1860,0.745201136921039,0.7998073870112646,-0.05,0.05,-0.0029818425489162724,-0.010942467557938842,-2.1217539893704088e-05,0.05460625009022568
1861,0.745201136921039,0.8002098141722198,-0.05,0.15,-0.0030259545729245827,-0.011026822298042669,-0.009023351397570323,0.05500867725118086
1862,0.745201136921039,0.8004191319498838,-0.15,0.05,-0.0030490269750055327,-0.04211442548365898,-2.7227472121049383e-05,0.055217995028844835
1863,0.745201136921039,0.8004701835482588,-0.15,0.15,-0.0030546675150818045,-0.04213538150324776,-0.00897395352691584,0.055269046627219875
1864,0.6882816088851353,0.6882816088851353,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1865,0.6882816088851353,0.6882816088851353,-0.05,0.15,-0.0,-0.0025000000000000005,-0.0225,0.0
1866,0.6882816088851353,0.8000308804790464,-0.15,0.05,-0.012487899701769688,-0.068512681179943,-0.0038129725423785856,0.11174927159391101
1867,0.6882816088851353,0.7999096492388859,-0.15,0.15,-0.012460819393218553,-0.06844923149934372,-0.0014724072870933985,0.11162804035375051
1868,0.784411706028074,0.7996077447845696,-0.05,0.05,-0.00023091959388891838,-0.004250523469538485,-0.0012113157182393518,0.015196038756495667
1869,0.784411706028074,0.7994431100639637,-0.05,0.15,-0.00022594310729016302,-0.004229083510879139,-0.018216521896523234,0.015031404035889762
1870,0.784411706028074,0.7999096682598547,-0.15,0.05,-0.00024018683333770045,-0.027389575502871903,-0.0011903906101596324,0.015497962231780682
1871,0.784411706028074,0.7998362264183186,-0.15,0.15,-0.0002379158292690735,-0.027365271946342473,-0.018110559712195672,0.015424520390244667
1872,0.7266528294738837,0.8000522091723491,-0.05,0.05,-0.005387468940119501,-0.015227406909966046,-0.0005475309702729564,0.07339937969846544
1873,0.7266528294738837,0.7998186335542229,-0.05,0.15,-0.005353234886722585,-0.01516981529475651,-0.005903493662620814,0.07316580408033924
1874,0.7266528294738837,0.8002342448583446,-0.15,0.05,-0.005414224689980586,-0.04998864930531887,-0.0005560831515344913,0.07358141538446095
1875,0.7266528294738837,0.7997236869132678,-0.15,0.15,-0.005339350206926799,-0.049760607438742034,-0.005918092975111559,0.07307085743938413
1876,0.77046645113145,0.7998405318711813,-0.05,0.05,-0.0008628366193042566,-0.006300244693277393,-0.00042542854533112113,0.029374080739731356
1877,0.77046645113145,0.8003837403325389,-0.05,0.15,-0.0008950441931415927,-0.006386773113250487,-0.01441985743281491,0.029917289201088937
1878,0.77046645113145,0.8001407476957098,-0.15,0.05,-0.0008805638765836406,-0.032282852845861576,-0.0004131342201576613,0.029674296564259794
1879,0.77046645113145,0.8005969315749751,-0.15,0.15,-0.0009078458517576531,-0.032446989984815204,-0.014368701718700099,0.030130480443525176
1880,0.7798888533406634,0.7999457347921789,-0.05,0.05,-0.00040227849356014723,-0.0049079666387117,-0.0008965903484085955,0.020056881451515518
1881,0.7798888533406634,0.8001675841343475,-0.05,0.15,-0.0004112269226027134,-0.004939100001971128,-0.01682760768449747,0.02027873079368414
1882,0.7798888533406634,0.800178440863241,-0.15,0.05,-0.00041166736183633623,-0.028998543618609613,-0.0008827086095785773,0.02028958752257759
1883,0.7798888533406634,0.800105298585248,-0.15,0.15,-0.0004087046583272896,-0.028973638231702684,-0.01684377108495189,0.020216445244584658
1884,0.826432683017622,0.800339195696639,-0.05,0.05,-0.000680870080570297,-0.0005715213484720039,-0.005790218812668591,-0.026093487320982933
1885,0.826432683017622,0.8000462663027047,-0.05,0.15,-0.000696242987053265,-0.000557601315561539,-0.03111216800152844,-0.02638641671491726
1886,0.826432683017622,0.8000552102746274,-0.15,0.05,-0.0006957710683074184,-0.015282529245409064,-0.00583351834260687,-0.026377472742994512
1887,0.826432683017622,0.7996672271938986,-0.15,0.15,-0.0007163896254516868,-0.015186752878334677,-0.031246026372568694,-0.02676545582372336
1888,0.7069364486696512,0.8000383295942989,-0.05,0.05,-0.008667960231707272,-0.020478148324172035,-0.0018577721392425057,0.09310188092464766
1889,0.7069364486696512,0.7998773750348097,-0.05,0.15,-0.008638015793613812,-0.02043210843012966,-0.0032557378840662645,0.0929409263651585
1890,0.7069364486696512,0.8002127528683756,-0.15,0.05,-0.00870046892497296,-0.059183360184590264,-0.0018728385051005262,0.09327630419872435
1891,0.7069364486696512,0.7998324244274232,-0.15,0.15,-0.008629662311988558,-0.05899845503932015,-0.003260869584656965,0.09289597575777198
1892,0.738987431831442,0.8004589271888285,-0.05,0.05,-0.0037787447414731894,-0.01242589427721184,-0.00013159520573453987,0.061471495357386496
1893,0.738987431831442,0.8003556955042705,-0.05,0.15,-0.0037660637862178084,-0.012402890153500663,-0.007855584684369242,0.06136826367282855
1894,0.738987431831442,0.8001480695500721,-0.15,0.05,-0.003740623606149521,-0.04458881492173855,-0.0001245598342865092,0.06116063771863012
1895,0.738987431831442,0.8000816586596344,-0.15,0.15,-0.003732504551734628,-0.04456077260019235,-0.007904236503276898,0.06109422682819243
1896,0.8617579575644156,0.8000753366977326,-0.05,0.05,-0.003804745716982967,-0.00013648363031465885,-0.012473007803651275,-0.06168262086668308
1897,0.8617579575644156,0.800306062245549,-0.05,0.15,-0.003776335438280943,-0.00013114590639427945,-0.04471190403394093,-0.061451895318866634
1898,0.8617579575644156,0.79997773502688,-0.15,0.05,-0.003816795896787431,-0.0077827291355267265,-0.012494818150541,-0.06178022253753568
1899,0.8617579575644156,0.7996808723122929,-0.15,0.15,-0.003853564513399315,-0.007730438937762491,-0.04497669008903613,-0.06207708525212274
1900,0.8874409335429424,0.8001507563667423,-0.05,0.05,-0.007619575031452411,-0.0013905573138323973,-0.018848592749072423,-0.08729017717620013
1901,0.8874409335429424,0.7999557315010289,-0.05,0.15,-0.0076536605763144186,-0.0014051403721230726,-0.05639922118888845,-0.08748520204191346
1902,0.8874409335429424,0.7999732575826092,-0.15,0.05,-0.007650594337901854,-0.003910291549801887,-0.018897361933935174,-0.08746767596033322
1903,0.8874409335429424,0.7999018003763886,-0.15,0.15,-0.007663099835551642,-0.0039013598855854965,-0.05642483978551779,-0.08753913316655382
1904,0.8741457531441706,0.799833365282766,-0.05,0.05,-0.005522330989663832,-0.0005910922035233733,-0.015453569775804293,-0.0743123878614046
1905,0.8741457531441706,0.7999178250741198,-0.05,0.15,-0.005509785305572643,-0.0005869924985675579,-0.050278163726587895,-0.07422792807005085
1906,0.8741457531441706,0.8004030453371858,-0.15,0.05,-0.00543798695470635,-0.005815174612610883,-0.015312257735404839,-0.07374270780698489
1907,0.8741457531441706,0.8000665728314967,-0.15,0.15,-0.005487724955797654,-0.00576397086199548,-0.05021147904959982,-0.07407918031267391
1908,0.7152713170643782,0.7996629304592039,-0.05,0.05,-0.007121944411381725,-0.018061105750864292,-0.0011827830718991546,0.0843916133948257
1909,0.7152713170643782,0.8001840259166234,-0.05,0.15,-0.007210168124626164,-0.018201439009850683,-0.004236355468952597,0.08491270885224522
1910,0.7152713170643782,0.8000726205866665,-0.15,0.05,-0.007191261079079269,-0.05513165213576576,-0.0012111307268504372,0.08480130352228832
1911,0.7152713170643782,0.7998060721376213,-0.15,0.15,-0.007146124815293209,-0.05500655133726615,-0.004285698293320262,0.08453475507324315
1912,0.6766512367387012,0.6766512367387012,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1913,0.6766512367387012,0.6766512367387012,-0.05,0.15,-0.0,-0.0025000000000000005,-0.0225,0.0
1914,0.6766512367387012,0.7992778079847371,-0.15,0.05,-0.015037275975559126,-0.07432524734936992,-0.005274618850955533,0.12262657124603593
1915,0.6766512367387012,0.7997176994122891,-0.15,0.15,-0.015145354234989602,-0.07456529303706598,-0.0007254154329132338,0.1230664626735879
1916,0.6881188576418026,0.6881188576418026,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1917,0.6881188576418026,0.6881188576418026,-0.05,0.15,-0.0,-0.0025000000000000005,-0.0225,0.0
1918,0.6881188576418026,0.8000419212590684,-0.15,0.05,-0.012526772169474523,-0.06860369125465426,-0.003834465807747945,0.11192306361726578
1919,0.6881188576418026,0.8002282251840126,-0.15,0.15,-0.012568510290714333,-0.06870132055337735,-0.0014357000280513276,0.11210936754221001
1920,0.8770962225495996,0.7997556093333337,-0.05,0.05,-0.005981570452668052,-0.0007475091310414563,-0.016215631774294643,-0.07734061321626595
1921,0.8770962225495996,0.800249400841241,-0.05,0.15,-0.005905434006676264,-0.0007207518358403976,-0.05145948051918386,-0.07684682170835866
1922,0.8770962225495996,0.8003379884300729,-0.15,0.05,-0.0058918265051480815,-0.005364356269290054,-0.016067649917100756,-0.07675823411952676
1923,0.8770962225495996,0.7999522830851702,-0.15,0.15,-0.005951187396091553,-0.005308005556762722,-0.05159436923542038,-0.07714393946442943
1924,0.6563156266252648,0.6563156266252648,-0.05,0.05,-0.0,-0.0025000000000000005,-0.0025000000000000005,0.0
1925,0.6563156266252648,0.6563156266252648,-0.05,0.15,-0.0,-0.0025000000000000005,-0.0225,0.0
1926,0.6563156266252648,0.8001385980916715,-0.15,0.05,-0.020685047121426856,-0.0863319385613489,-0.008802749974786177,0.14382297146640677
