,Guarantee,Signaler1,Signaler2,Upm,Us1,Us2,omega
131,0.501449481707,-0.15,0.15,-0.041402905085,-0.124946016553,-0.00285979361737,0.297972443482
132,0.499715085739,-0.05,0.05,-0.00211826453902,-0.00922072533626,-1.58037417728e-05,0.453690477767
133,0.499730396104,-0.05,0.15,-0.00211967408054,-0.0092236659143,-0.0108076985792,0.453690477767
134,0.498882176286,-0.15,0.05,-0.00204228961507,-0.0380997991709,-2.31197631281e-05,0.453690477767
135,0.50058805384,-0.15,0.15,-0.00219938264152,-0.0387686554634,-0.0106301098196,0.453690477767
136,0.133072253338,-0.05,0.05,-0,-0.0025,-0.0025,0.133072253338
137,0.133072253338,-0.05,0.15,-0,-0.0025,-0.0225,0.133072253338
138,0.133072253338,-0.15,0.05,-0,-0.0225,-0.0025,0.133072253338
139,0.133072253338,-0.15,0.15,-0,-0.0225,-0.0225,0.133072253338
140,0.499319045644,-0.05,0.05,-0.000698737628268,-0.00584210220446,-0.000555373052073,0.472885399882
141,0.499852658526,-0.05,0.15,-0.000727233038768,-0.00592395890316,-0.0151370554456,0.472885399882
142,0.500603529726,-0.15,0.05,-0.000768294722064,-0.0315837336753,-0.000496481737636,0.472885399882
143,0.500004962569,-0.15,0.15,-0.000735470680332,-0.0313713394864,-0.0150996018742,0.472885399882
144,0.49897594959,-0.05,0.05,-0.000115409255686,-0.00368969625498,-0.00154112225639,0.488233079597
145,0.499640685233,-0.05,0.15,-0.000130133466332,-0.00377089402987,-0.0192078517757,0.488233079597
146,0.500537661241,-0.15,0.05,-0.000151402729418,-0.0263427772224,-0.00142094456508,0.488233079597
147,0.500969044057,-0.15,0.15,-0.000162204790715,-0.0264829941286,-0.0188414154529,0.488233079597
148,0.50080245557,-0.05,0.05,-0.000364579008393,-0.000955183794214,-0.00477397422257,0.519896407712
149,0.50163554512,-0.05,0.15,-0.00033345910259,-0.00100737284343,-0.0283117178801,0.519896407712
150,0.499077969583,-0.15,0.05,-0.000433407366118,-0.0166878759275,-0.00501525117899,0.519896407712
151,0.499601439048,-0.15,0.15,-0.000411885753055,-0.016823395154,-0.0290003763521,0.519896407712
152,0.778396371771,-0.05,0.05,-0,-0.0025,-0.0025,0.778396371771
153,0.49872133987,-0.05,0.15,-0.0782181234689,-0.0527506202788,-0.184620633039,0.778396371771
154,0.778396371771,-0.15,0.05,-0,-0.0225,-0.0025,0.778396371771
155,0.498475928771,-0.15,0.15,-0.0783554544093,-0.0168793215093,-0.184831587309,0.778396371771
156,0.158602826494,-0.05,0.05,-0,-0.0025,-0.0025,0.158602826494
157,0.158602826494,-0.05,0.15,-0,-0.0025,-0.0225,0.158602826494
158,0.158602826494,-0.15,0.05,-0,-0.0225,-0.0025,0.158602826494
159,0.158602826494,-0.15,0.15,-0,-0.0225,-0.0225,0.158602826494
160,0.655512992231,-0.05,0.05,-0,-0.0025,-0.0025,0.655512992231
161,0.499404265592,-0.05,0.15,-0.0243699345329,-0.011259061869,-0.0937025525247,0.655512992231
162,0.655512992231,-0.15,0.05,-0,-0.0225,-0.0025,0.655512992231
163,0.501151340078,-0.15,0.15,-0.0238275196556,-1.90240095084e-05,-0.0926360153016,0.655512992231
164,0.76387702429,-0.05,0.05,-0,-0.0025,-0.0025,0.76387702429
165,0.500914492627,-0.05,0.15,-0.0691492930589,-0.0453530398925,-0.170538052558,0.76387702429
166,0.76387702429,-0.15,0.05,-0,-0.0225,-0.0025,0.76387702429
167,0.500511880185,-0.15,0.15,-0.0693611991296,-0.012851655898,-0.170870742361,0.76387702429
168,0.253247356435,-0.05,0.05,-0,-0.0025,-0.0025,0.253247356435
169,0.253247356435,-0.05,0.15,-0,-0.0025,-0.0225,0.253247356435
170,0.499249016034,-0.15,0.05,-0.0605168165251,-0.156817314405,-0.0384166505653,0.253247356435
171,0.499252854879,-0.15,0.15,-0.0605187052644,-0.156820354797,-0.00921705573137,0.253247356435
172,0.279816633099,-0.05,0.05,-0,-0.0025,-0.0025,0.279816633099
173,0.279816633099,-0.05,0.15,-0,-0.0025,-0.0225,0.279816633099
174,0.501198861285,-0.15,0.05,-0.0490100909568,-0.137924759413,-0.0293718681382,0.279816633099
175,0.499093312891,-0.15,0.15,-0.048082262301,-0.136365266239,-0.00479925836311,0.279816633099
176,0.0169005998944,-0.05,0.05,-0,-0.0025,-0.0025,0.0169005998944
177,0.0169005998944,-0.05,0.15,-0,-0.0025,-0.0225,0.0169005998944
178,0.0169005998944,-0.15,0.05,-0,-0.0225,-0.0025,0.0169005998944
179,0.0169005998944,-0.15,0.15,-0,-0.0225,-0.0225,0.0169005998944
180,0.180557157996,-0.05,0.05,-0,-0.0025,-0.0025,0.180557157996
181,0.180557157996,-0.05,0.15,-0,-0.0025,-0.0225,0.180557157996
182,0.180557157996,-0.15,0.05,-0,-0.0225,-0.0025,0.180557157996
183,0.180557157996,-0.15,0.15,-0,-0.0225,-0.0225,0.180557157996
184,0.737191556722,-0.05,0.05,-0,-0.0025,-0.0025,0.737191556722
185,0.500169150369,-0.05,0.15,-0.0561796211132,-0.0349773804779,-0.149786343019,0.737191556722
186,0.737191556722,-0.15,0.05,-0,-0.0225,-0.0025,0.737191556722
187,0.498519927736,-0.15,0.15,-0.0569641464828,-0.00786265778703,-0.151065635179,0.737191556722
188,0.365673197951,-0.05,0.05,-0,-0.0025,-0.0025,0.365673197951
189,0.365673197951,-0.05,0.15,-0,-0.0025,-0.0225,0.365673197951
190,0.498200570275,-0.15,0.05,-0.0175635044151,-0.0798217161123,-0.00681076718271,0.365673197951
191,0.500759219309,-0.15,0.15,-0.0182482331662,-0.0812740395735,-0.000222426758948,0.365673197951
192,0.233993891064,-0.05,0.05,-0,-0.0025,-0.0025,0.233993891064
193,0.233993891064,-0.05,0.15,-0,-0.0025,-0.0225,0.233993891064
194,0.500278064423,-0.15,0.05,-0.0709072609815,-0.173292512989,-0.0467788436456,0.233993891064
195,0.499084009149,-0.15,0.15,-0.0702727707064,-0.172299806132,-0.0132457352809,0.233993891064
196,0.961259251891,-0.05,0.05,-0,-0.0025,-0.0025,0.961259251891
197,0.961259251891,-0.05,0.15,-0,-0.0025,-0.0225,0.961259251891
198,0.961259251891,-0.15,0.05,-0,-0.0225,-0.0025,0.961259251891
199,0.961259251891,-0.15,0.15,-0,-0.0225,-0.0225,0.961259251891
200,0.500190032963,-0.05,0.05,-0.00676697671469,-0.00104081314065,-0.0174931402887,0.582451668703
201,0.499844749658,-0.05,0.15,-0.00682390307417,-0.00106321116963,-0.0541059787878,0.582451668703
202,0.500186094607,-0.15,0.05,-0.00676762468139,-0.00458795245251,-0.017494182091,0.582451668703
203,0.500798405274,-0.15,0.15,-0.00666725542875,-0.00467127639978,-0.0536632344577,0.582451668703
204,0.674537970073,-0.05,0.05,-0,-0.0025,-0.0025,0.674537970073
205,0.500272852691,-0.05,0.15,-0.0303683311361,-0.0154418193979,-0.105147866351,0.674537970073
206,0.674537970073,-0.15,0.05,-0,-0.0225,-0.0025,0.674537970073
207,0.498726575329,-0.15,0.15,-0.0309096465217,-0.000666228098617,-0.106153064945,0.674537970073
208,0.296455467818,-0.05,0.05,-0,-0.0025,-0.0025,0.296455467818
209,0.296455467818,-0.05,0.15,-0,-0.0025,-0.0225,0.296455467818
210,0.500922842156,-0.15,0.05,-0.0418069071687,-0.12564711947,-0.0238601697349,0.296455467818
211,0.50062699565,-0.15,0.15,-0.0416860127775,-0.125437471127,-0.00293455442771,0.296455467818
212,0.630240879332,-0.05,0.05,-0,-0.0025,-0.0025,0.630240879332
213,0.499265960316,-0.05,0.15,-0.0171544294112,-0.00655693750959,-0.0789469051159,0.630240879332
214,0.630240879332,-0.15,0.05,-0,-0.0225,-0.0025,0.630240879332
215,0.500037024788,-0.15,0.15,-0.0169530437382,-0.000391887374903,-0.0785142001015,0.630240879332
216,0.869469332165,-0.05,0.05,-0,-0.0025,-0.0025,0.869469332165
217,0.869469332165,-0.05,0.15,-0,-0.0025,-0.0225,0.869469332165
218,0.869469332165,-0.15,0.05,-0,-0.0225,-0.0025,0.869469332165
219,0.869469332165,-0.15,0.15,-0,-0.0225,-0.0225,0.869469332165
220,0.918188939361,-0.05,0.05,-0,-0.0025,-0.0025,0.918188939361
221,0.918188939361,-0.05,0.15,-0,-0.0025,-0.0225,0.918188939361
222,0.918188939361,-0.15,0.05,-0,-0.0225,-0.0025,0.918188939361
223,0.918188939361,-0.15,0.15,-0,-0.0225,-0.0225,0.918188939361
224,0.877553376722,-0.05,0.05,-0,-0.0025,-0.0025,0.877553376722
225,0.877553376722,-0.05,0.15,-0,-0.0025,-0.0225,0.877553376722
226,0.877553376722,-0.15,0.05,-0,-0.0225,-0.0025,0.877553376722
227,0.877553376722,-0.15,0.15,-0,-0.0225,-0.0225,0.877553376722
228,0.499515302218,-0.05,0.05,-0.00119674978295,-0.000237342632944,-0.00715615693296,0.534109373718
229,0.500244123508,-0.05,0.15,-0.00114685517179,-0.000260330150782,-0.0338064302348,0.534109373718
230,0.500202654175,-0.15,0.05,-0.00114966563018,-0.0134776497672,-0.00704033758451,0.534109373718
231,0.500427149606,-0.15,0.15,-0.00113449222117,-0.0135298249874,-0.0337391594549,0.534109373718
232,0.740370263304,-0.05,0.05,-0,-0.0025,-0.0025,0.740370263304
233,0.499793895762,-0.05,0.15,-0.0578769886198,-0.0363193518656,-0.152549898882,0.740370263304
234,0.740370263304,-0.15,0.05,-0,-0.0225,-0.0025,0.740370263304
235,0.500275830141,-0.15,0.15,-0.0576453368358,-0.00811700688694,-0.152173666785,0.740370263304
236,0.498530444109,-0.05,0.05,-0.000370879385211,-0.000945056482628,-0.00479670228779,0.517788673135
237,0.499517740911,-0.05,0.15,-0.000333826964333,-0.00100673374194,-0.0283151066315,0.517788673135
238,0.498945198831,-0.15,0.05,-0.000355076523867,-0.0172020342325,-0.00473942395432,0.517788673135
239,0.499299390382,-0.15,0.15,-0.000341853576713,-0.0172950687509,-0.0283886384026,0.517788673135
240,0.499757295191,-0.05,0.05,-0.000962683163935,-0.0065653967568,-0.00035996957107,0.468730159262
241,0.499170739377,-0.05,0.15,-0.000926628917751,-0.00647068692927,-0.0142944548832,0.468730159262
242,0.499844702777,-0.15,0.05,-0.000968114818158,-0.0328024778727,-0.00035666046664,0.468730159262
243,0.50088611854,-0.15,0.15,-0.00103400571711,-0.0331807935006,-0.0138872179336,0.468730159262
244,0.080588014581,-0.05,0.05,-0,-0.0025,-0.0025,0.080588014581
245,0.080588014581,-0.05,0.15,-0,-0.0025,-0.0225,0.080588014581
246,0.080588014581,-0.15,0.05,-0,-0.0225,-0.0025,0.080588014581
247,0.080588014581,-0.15,0.15,-0,-0.0225,-0.0225,0.080588014581
248,0.501176381213,-0.05,0.05,-0.00102948393355,-0.000320926728902,-0.0067380411382,0.533261953259
249,0.500017296429,-0.05,0.15,-0.0011052072078,-0.000280741524718,-0.033578604257,0.533261953259
250,0.499717385153,-0.15,0.05,-0.00112523804947,-0.0135618676174,-0.00697969486014,0.533261953259
251,0.498220681606,-0.15,0.15,-0.00122789071909,-0.013215509223,-0.0342402722151,0.533261953259
252,0.499591546718,-0.05,0.05,-0.00616786653088,-0.0165214431243,-0.000814289937454,0.421055780784
253,0.499292228192,-0.05,0.15,-0.00612094170306,-0.0164445864439,-0.00515000748059,0.421055780784
254,0.499992952691,-0.15,0.05,-0.00623107710874,-0.052412228681,-0.000837359917998,0.421055780784
255,0.500442437269,-0.15,0.15,-0.00630224122791,-0.0526182381735,-0.00498624428233,0.421055780784
256,0.500521929996,-0.05,0.05,-0.00556999100222,-0.015533228237,-0.000606753767468,0.425889557649
257,0.498039732015,-0.05,0.15,-0.00520564766108,-0.0149206650977,-0.0060605953512,0.425889557649
258,0.499614764053,-0.15,0.05,-0.0054354060593,-0.0500529679805,-0.000562885418908,0.425889557649
259,0.499875220626,-0.15,0.15,-0.00547387832621,-0.0501695772194,-0.00577817943298,0.425889557649
260,0.712658584431,-0.05,0.05,-0,-0.0025,-0.0025,0.712658584431
261,0.498973248282,-0.05,0.15,-0.0456614228851,-0.0267928892702,-0.13226702373,0.712658584431
262,0.712658584431,-0.15,0.05,-0,-0.0225,-0.0025,0.712658584431
263,0.501247676021,-0.15,0.15,-0.044694572195,-0.00377129967181,-0.130617844718,0.712658584431
264,0.748442269369,-0.05,0.05,-0,-0.0025,-0.0025,0.748442269369
265,0.499913201514,-0.05,0.15,-0.0617666975685,-0.0394137907831,-0.158825417925,0.748442269369
266,0.748442269369,-0.15,0.05,-0,-0.0225,-0.0025,0.748442269369
267,0.500376986235,-0.15,0.15,-0.0615363846961,-0.00961679975604,-0.158455969636,0.748442269369
268,0.940107101918,-0.05,0.05,-0,-0.0025,-0.0025,0.940107101918
269,0.940107101918,-0.05,0.15,-0,-0.0025,-0.0225,0.940107101918
270,0.940107101918,-0.15,0.05,-0,-0.0225,-0.0025,0.940107101918
271,0.940107101918,-0.15,0.15,-0,-0.0225,-0.0225,0.940107101918
272,0.354392891341,-0.05,0.05,-0,-0.0025,-0.0025,0.354392891341
273,0.354392891341,-0.05,0.15,-0,-0.0025,-0.0225,0.354392891341
274,0.49943066813,-0.15,0.05,-0.021035956696,-0.0870472897328,-0.00903217901707,0.354392891341
275,0.499681826674,-0.15,0.15,-0.0211088747301,-0.08719555533,-2.21941302989e-05,0.354392891341
276,0.316858103276,-0.05,0.05,-0,-0.0025,-0.0025,0.316858103276
277,0.316858103276,-0.05,0.15,-0,-0.0025,-0.0225,0.316858103276
278,0.499921416277,-0.15,0.05,-0.033512176567,-0.110931170467,-0.0177058452669,0.316858103276
279,0.499627016763,-0.15,0.15,-0.0334044757373,-0.110735149783,-0.00107380169113,0.316858103276
280,0.608177556606,-0.05,0.05,-0,-0.0025,-0.0025,0.608177556606
281,0.500504081604,-0.05,0.15,-0.0115935772191,-0.00332622971884,-0.0663956197198,0.608177556606
282,0.608177556606,-0.15,0.05,-0,-0.0225,-0.0025,0.608177556606
283,0.499257106878,-0.15,0.15,-0.011863664369,-0.00168752945052,-0.0670397992875,0.608177556606
284,0.95943210789,-0.05,0.05,-0,-0.0025,-0.0025,0.95943210789
285,0.95943210789,-0.05,0.15,-0,-0.0025,-0.0225,0.95943210789
286,0.95943210789,-0.15,0.05,-0,-0.0225,-0.0025,0.95943210789
287,0.95943210789,-0.15,0.15,-0,-0.0225,-0.0225,0.95943210789
288,0.136572838418,-0.05,0.05,-0,-0.0025,-0.0025,0.136572838418
289,0.136572838418,-0.05,0.15,-0,-0.0025,-0.0225,0.136572838418
290,0.136572838418,-0.15,0.05,-0,-0.0225,-0.0025,0.136572838418
291,0.136572838418,-0.15,0.15,-0,-0.0225,-0.0225,0.136572838418
292,0.498589147407,-0.05,0.05,-0.00363467207054,-0.0121634962267,-0.000105847914421,0.438300905845
293,0.500200554241,-0.05,0.15,-0.00383156647143,-0.0125215313109,-0.00776167195292,0.438300905845
294,0.499719742198,-0.15,0.05,-0.00377227345889,-0.0446979243646,-0.000130389823644,0.438300905845
295,0.501184218015,-0.15,0.15,-0.00395431094936,-0.0453193046001,-0.00758931729862,0.438300905845
296,0.294903531339,-0.05,0.05,-0,-0.0025,-0.0025,0.294903531339
297,0.294903531339,-0.05,0.15,-0,-0.0025,-0.0225,0.294903531339
298,0.501401596574,-0.15,0.05,-0.042641450946,-0.127090870517,-0.0244916444224,0.294903531339
299,0.500376422768,-0.15,0.15,-0.0422191091122,-0.126360976541,-0.00307724168349,0.294903531339
300,0.366524460767,-0.05,0.05,-0,-0.0025,-0.0025,0.366524460767
301,0.366524460767,-0.05,0.15,-0,-0.0025,-0.0225,0.366524460767
